В|197|2|17|17
+|229|0|17|18
ГгоДда|263|1|81|20
Золотой|71|0|119|22
медалью|208|3|122|21
и|340|3|18|16
д|376|2|17|20
сенежНной|395|0|116|24
По|31|1|32|22
Хмельницкой|78|0|189|24
области|286|4|116|18
вИча|22|3|65|24
,|92|13|8|13
лу—|362|0|64|27
бенского|22|0|133|22
заводе|176|2|97|20
строима-|294|0|132|23
О|344|1|13|18
о0|378|0|65|19
За|21|1|33|22
выполнение|73|4|169|19
зада=-|564|1|80|20
НиЯя|22|5|50|18
на|90|5|32|18
106|140|0|48|22
пнроцентов|208|0|151|25
при|377|3|49|22
высоком|444|1|119|19
ка-|578|1|61|24
честве|23|5|100|18
работ,|140|0|97|33
внедрение|242|3|151|18
рацёзе|410|1|101|44
с|24|31|14|18
экономическим|55|30|221|19
эффектом|292|27|137|20
8|443|23|16|22
Овчинникова|22|0|187|21
Цавла|224|0|83|20
ивано-|325|0|102|19
За|22|0|33|23
обеспечение|75|1|184|23
выполнения|277|2|167|19
Оригадо:|463|0|115|25
И|579|0|16|19
плана|24|5|82|18
расот|496|0|84|24
на|596|0|43|18
Т10-120|24|1|117|23
процентов,|159|0|158|26
увеличение|323|0|173|26
произве-|514|1|132|24
дительности|24|0|185|25
труда|228|3|81|22
на|327|3|32|17
©|379|0|16|19
процентов|412|0|163|24
тлавнего|20|2|122|21
инхенера|158|2|123|23
кол=|297|1|61|19
цензов,|20|0|123|30
В|126|0|18|34
том|160|4|45|20
числе|220|3|77|20
подготовку|312|1|197|25
кормов|527|0|44|20
на|21|34|29|19
100|66|27|46|26
на|451|30|28|19
100|496|23|45|25
и|21|7|15|19
лоение|52|0|92|28
на|145|0|43|24
90|206|0|29|24
на|21|6|29|19
95|68|0|28|25
процентов,|113|0|149|28
прогрессивных|267|0|199|28
прие-|481|1|75|25
мов-на|22|6|91|20
уборке|129|0|92|28
полегших|236|0|122|24
хле0оов,|363|0|114|28
вЫысоко|482|0|89|28
качественный|22|0|183|26
ремонт|222|4|91|24
'Венных|22|5|91|19
средств|360|2|107|24
на|482|1|28|18
ре=|528|0|44|24
монте|22|5|77|20
на|114|5|29|19
10|159|0|31|24
ва|497|1|29|18
9|23|0|15|24
процентев,Что|53|0|198|26
спосооствовало|268|0|213|22
полу=|497|1|75|23
чению|23|6|75|20
в|114|7|15|17
колхозе|144|0|108|28
урожая|268|3|91|25
зерневых|376|2|122|25
куль|512|1|60|25
по|84|5|29|19
41,с|129|0|60|29
центнера|206|3|122|23
©|361|3|13|18
гектара|390|1|137|25
и|503|0|28|33
валового-|23|24|128|31
сбора|161|15|83|40
68062|252|25|77|30
центнеров,|345|21|148|34
сахар|499|21|73|34
ной|23|2|46|24
свёклы|85|2|91|24
по|192|0|29|24
409|236|0|46|25
центнера|299|4|122|24
и|436|4|16|18
валово-|468|2|104|20
то|23|8|29|18
сбора|69|3|75|26
213695|160|1|91|25
моле|514|2|58|20
ка|24|6|29|19
пе|70|5|29|19
2696|114|0|60|24
кихограммов|191|3|169|24
на|376|3|29|19
кореву|422|2|93|25
и|528|2|16|18
95|25|2|28|24
телят-на|72|7|119|20
100|207|0|46|25
корев|269|0|76|28
#|360|5|15|18
нетелей,|391|0|118|28
ВЫЛО|514|0|58|28
нению|24|5|76|20
плана|116|4|76|19
нроизводства:|208|1|199|29
зерна_|425|1|73|25
ва|514|1|29|19
10%|24|27|45|26
свёклы|362|29|91|21
-|468|35|16|6
108,|498|23|57|30
молока|24|61|90|20
-|130|67|17|6
120,мяса|162|55|122|28
=|300|65|15|7
ТОТ,яиц|331|53|107|30
на|454|58|28|19
14%|499|52|45|25
процента|25|4|120|27
и|162|5|15|19
плана|193|4|76|20
продажи|286|3|106|25
государству|408|1|164|28
зёрна|27|33|72|22
на|117|33|29|19
105|161|27|46|25
процентов,|224|31|149|24
сахарной|378|21|121|34
свён|504|29|68|26
лн|24|0|33|29
-|61|0|32|21
108,мяса|101|0|121|31
-|239|0|15|20
Т85,молока|270|0|152|31
-|438|0|16|18
142,|469|0|57|29
ЯиН|25|6|46|21
на|86|5|31|19
156|131|0|46|24
процентов,|194|3|148|24
Пятилетнего|348|0|166|27
пЛ|531|1|41|26
на|26|5|28|19
произволества|71|0|183|26
СННОЙ|502|0|70|20
В|179|2|15|18
«4|208|0|16|19
Ггода|239|1|73|21
премией|19|0|109|29
в|143|5|15|19
размере|174|3|107|26
двухсот|296|2|108|25
руолей|419|0|91|27
‚|17|29|10|7
Но|28|1|29|24
Хмелъницкой|71|0|172|33
области|259|0|106|31
вИча|20|4|59|25
,|84|14|7|13
лу|330|0|57|29
9а|20|1|29|24
выполнение|66|4|154|21
заде-|513|1|73|22
НиЯ|20|6|46|20
На|82|6|29|19
1056|127|0|44|25
прецентов|189|0|137|28
при|343|3|45|25
высокеОм|404|2|108|20
К8-,|526|1|56|27
честве|21|5|91|20
работ,|128|0|87|34
внедрение|220|3|138|20
раппредложени|374|0|210|27
с|21|34|14|19
экономическим|50|32|201|21
эффектом|265|30|125|22
300|403|25|15|24
рублей|466|24|102|30
строительного|22|2|198|23
управления|236|0|153|25
№|20|3|18|24
10,Полтавского|52|0|224|29
еблмеж-|284|1|105|25
колхозетроя|21|1|169|22
За|20|1|30|24
обеспечение|68|1|168|25
выполнения|251|3|152|20
оОригадой|421|0|120|27
плана|21|6|76|20
работ|451|0|76|27
ва|542|0|29|20
110-120|21|1|107|26
процентов,|144|0|149|29
увеличение|297|0|154|29
произвВо-|467|1|120|27
дительности|22|0|168|28
труда|207|3|73|25
на|297|3|30|19
2|344|0|15|21
процентов|375|0|148|27
тлавного|20|2|122|21
инжхенера|158|2|123|23
кол-|297|1|61|19
процессов|21|4|137|22
хивотноводства|173|2|214|23
на|404|2|29|18
22|451|0|28|20
про»|496|0|60|25
цензов,|20|0|123|30
В|126|0|18|34
том|160|4|45|20
числе|220|4|77|19
подготовку|312|2|154|24
кормов|480|0|91|20
на|21|34|29|19
100|66|27|46|26
пропентов,|128|31|149|24
автопоение|283|19|152|36
на|451|30|28|19
Т|496|23|13|25
и|21|7|15|19
лоение|52|0|92|28
на|145|0|43|24
90|206|0|29|24
на|21|6|29|19
95|68|0|28|25
процентов,|113|0|149|28
прогрессивных|267|0|199|28
прие-|481|1|75|25
мов-на|22|6|91|20
уборке|129|0|92|28
полегших|236|0|122|24
хле0ов,|363|0|113|28
вЫсокоО|479|0|88|28
качественный|22|0|183|26
ремонт|222|4|92|24
‘вВенных|22|5|91|19
средств|360|2|107|24
на|482|1|28|18
ре=|528|0|44|24
монте|22|5|77|20
на|114|5|29|19
10|159|0|31|24
ва|497|1|29|18
9|23|0|15|24
процентев,Что|53|0|198|26
спосооствовало|268|0|213|22
полу=|497|1|75|23
чяению|23|0|75|26
в|114|6|15|19
колхозе|144|0|108|28
урожая|268|3|91|25
зернеовых|376|2|121|25
куль|512|1|60|25
тур|25|6|43|24
по|84|5|29|19
41,с|130|0|59|29
центнера|206|3|122|23
с|361|3|13|18
гектара|390|1|137|25
й|502|0|29|34
валового-|23|24|128|31
сбора|161|15|83|40
68062|252|25|77|30
центнеров,|345|21|147|34
сахар|499|21|73|34
ной|23|2|46|24
свёклы|85|2|92|24
по|192|0|29|24
409|236|0|46|25
центнера|299|4|122|24
и|436|4|16|18
валово-|468|2|104|20
то|23|8|29|18
сбора|70|2|74|27
213695|160|1|91|25
моло|514|2|58|20
ка|24|6|29|19
по|70|5|29|20
3696|114|0|60|24
килограммов|191|3|169|24
на|376|3|29|19
корову|422|2|92|25
и|528|2|16|18
95|25|2|28|25
телят-на|72|7|119|20
100|207|0|46|25
корев|269|0|76|28
и|360|5|16|18
нетелей,|391|0|118|28
ВЫЛО|514|0|58|28
нению|24|5|76|20
плана|116|4|76|19
нроизводства:|208|1|199|29
зерна_|425|1|73|25
на|514|1|29|19
10%|24|27|45|26
свёклы|362|29|91|21
=|468|35|16|6
103,|498|23|57|30
молока|24|61|90|20
-|130|67|17|6
120,мяса|162|55|122|28
-|300|65|16|7
ТОТ,яиц|331|53|107|30
на|454|58|28|19
14%|499|52|45|25
процента|25|4|120|27
и|162|5|15|19
плана|193|4|76|20
продажи|286|2|106|26
государству|408|1|164|28
зёрна|27|33|72|22
на|117|33|29|19
105|161|27|46|25
свён|504|21|72|34
лн|24|0|33|29
-|61|0|32|21
108,мяса|101|0|121|31
-|239|0|15|20
Т35,молока|270|0|152|31
-|438|0|16|18
142,|469|0|57|29
на|26|5|28|19
произволества|71|0|183|26
премией|19|0|109|29
в|143|5|15|19
размере|174|3|107|26
двухсот|296|2|108|26
руолей|419|0|91|27
‚|17|29|10|7
Но|28|1|29|24
Хмелъницкой|71|0|172|32
области|259|0|106|31
вИча|20|4|59|25
,|84|14|7|13
лу|330|0|57|29
бенского|20|0|121|24
завода|160|2|88|22
стройма-|267|0|121|25
териалов|22|4|121|21
Полтавского|158|0|167|22
о0Л|344|0|59|21
9а|20|1|29|24
выполнение|66|4|154|21
заде-|513|1|73|22
НиЯя|20|6|46|20
на|82|6|29|19
105|127|0|44|25
прецентов|189|0|137|28
при|343|3|45|25
высокем|404|2|108|20
Ка-,|526|1|56|27
честве|21|5|91|20
работ,|128|0|87|34
внедрение|220|3|138|20
раппредложени|374|0|210|27
с|21|34|14|19
экономическим|50|32|201|21
эффектом|265|30|125|22
300|403|25|15|24
рублей|467|24|101|30
Овчинникова|20|0|171|23
Певла|204|0|76|22
ивано-|296|0|92|21
строительного|22|2|198|23
управления|236|0|153|25
№|20|3|18|24
10,Полтавского|52|0|224|29
еблмеж-|284|1|105|25
колхозетроя|21|0|169|23
За|20|0|30|25
собеспечение|68|1|168|25
выполнения|251|3|152|20
Оригадой|421|0|120|27
плана|21|6|76|20
работ|451|0|76|27
на|542|0|38|20
дительности|22|0|168|28
труда|207|3|73|25
на|297|3|30|19
2|344|0|15|21
процентов|375|0|148|27
Пастуха|20|2|108|26
БВасилия|144|1|107|24
Фомиче,|266|0|104|28
центов,|20|0|123|30
В|126|0|12|34
ом|161|4|44|20
числе|221|4|76|20
подготовку|313|2|154|24
кориов|481|1|91|20
на|22|35|28|18
100|66|28|46|25
на|451|30|29|19
100|497|24|45|24
и|21|8|15|18
лоение|52|6|92|22
на|150|0|38|25
90|206|0|29|24
процентов,|252|0|148|28
полеводетва|405|2|166|23
на|22|6|29|20
95|68|1|28|24
процентов,|113|5|150|23
прогрессивных|268|0|201|28
прие-|482|1|75|25
мов-на|22|7|91|19
уборке|129|0|92|28
полегших|237|0|122|24
хлебов,|361|0|116|28
высоко|483|0|88|28
качественный|22|0|184|27
ремонт|222|5|92|23
венных|23|6|91|19
манинЭкономиЮю|129|0|215|26
средств|360|2|107|24
на|482|1|29|19
р®=|529|0|43|24
монте|22|6|77|20
на|114|6|29|19
10|160|0|31|24
8|498|2|29|18
9|23|1|15|23
пропевтов,Что|54|0|197|26
полу=|498|1|74|24
цщению|24|0|75|26
в|115|7|15|18
колхозе|145|0|108|26
урожая|268|3|91|25
зерновых|377|3|121|25
куль|513|1|59|25
тур|15|0|59|35
по|84|5|29|19
41,с|130|0|60|29
цен|207|4|45|23
а|315|4|13|18
©|362|3|12|19
гектара|391|2|137|25
@|505|0|28|32
валовоге|24|25|129|30
сбора|162|16|82|39
680‹%9|252|4|78|47
ной|24|3|45|24
свёклы|85|2|92|24
по|192|0|29|25
408|237|0|46|25
центнера|299|4|122|24
и|437|4|16|18
валово-|469|3|103|20
ка|24|7|29|18
по|70|6|29|19
3698|115|0|60|25
килограммов|192|4|168|23
на|377|4|29|18
кореову|423|2|92|25
и|529|2|15|18
нению|24|5|76|20
плана|116|5|76|19
нроизводства|209|2|194|27
зерна_на|426|1|118|25
10%|24|28|45|25
процента,|86|20|134|42
сахарной|224|20|122|42
свёклы|363|25|90|26
=|468|35|17|8
108,|499|24|57|29
молока|25|62|90|19
-|131|68|16|6
Т20,мяса|162|55|122|28
=|300|65|16|7
ТОТ,яиц|331|54|107|29
на|455|58|28|20
144|500|52|45|25
процента|25|5|121|26
и|162|5|15|19
плана|194|0|75|24
продажи|286|3|109|26
государству|408|2|164|27
зёерна|26|34|74|21
на|117|33|29|20
105|162|27|46|25
свён|503|21|72|34
лн|24|0|33|29
-|63|0|23|22
108|92|0|53|31
,мяса|149|0|74|31
-|239|0|16|21
185,молока|270|0|153|31
=|438|0|16|19
142,|470|1|56|28
ЯИ|26|6|45|21
на|87|6|30|19
156|132|0|45|25
процентов,|194|4|149|23
пятилетнего|348|0|166|27
Плб|531|2|41|25
на|26|6|29|18
произволетва|72|0|182|26
тремией|19|1|109|28
в|143|6|15|18
размере|175|4|106|25
двухсет|296|3|109|25
руболей|419|0|92|27
‚|17|29|3|3
Н|28|2|12|24
Хмелъницкой|71|1|173|32
области|260|0|105|32
‘вича,|11|0|81|29
лу>|330|0|58|29
бенского|21|0|121|24
заволда|161|2|88|22
стройма-|268|0|120|25
За|20|2|29|24
выполнение|67|5|153|20
заде-|513|2|73|21
честве|22|6|90|20
работ,|128|0|88|35
внедрение|221|4|137|19
раци|374|3|61|25
08е|420|2|106|47
с|22|35|13|19
экономическим|51|33|201|21
эффентом|266|31|124|21
8|404|26|14|24
рубде|467|24|90|31
°|559|39|9|10
ЦПевла|205|0|75|22
ивано-|297|0|92|21
пнлана|22|7|75|19
ра0от|451|0|77|27
&|543|1|15|20
лительности|22|0|169|28
труда|208|3|73|25
на|298|4|29|18
2|345|0|14|22
продцентов|375|1|148|26
Пасттха|8|1|44|11
Василия|58|1|42|10
ФоНхча,|107|0|41|12
хоз8|8|4|25|9
"Украина"|40|1|54|12
Городок|100|0|49|13
Ва|8|1|12|10
внелпение|27|2|55|10
неханизеции|88|2|67|10
трулоСМЫих|163|1|59|11
Ппропессов|9|2|54|10
На|162|1|11|9
72|180|0|12|10
Нре-|198|1|24|11
Цёнтов,|8|0|50|14
В|49|0|11|19
тОЕ|64|2|18|9
ЧКСЛе|88|2|31|9
ПОДГОТОВЕУ|125|1|61|11
КОРМОЕ|192|1|36|9
па|9|16|11|8
ТО0’птоцентов,|27|13|80|12
ввтоповние|119|14|55|9
на|180|14|12|9
100|198|11|18|11
н|9|4|6|7
охоекие|17|0|41|12
На|60|0|16|11
90|83|0|11|11
пропентев,|96|0|64|12
поленодетва|162|0|67|12
в6|9|3|12|9
95|28|1|11|11
пропенчтов,|40|0|65|13
прорпессивных|107|0|80|13
П-|193|1|30|11
мОН|9|3|18|9
на|34|3|11|8
УЛОПКе|52|0|36|12
полетших|95|0|48|11
Хдебов,|144|0|46|12
НЫсеко|193|0|37|12
ЕВЧествеННыЫйЙ|9|0|73|12
пенонт|89|2|36|10
ноНФе|9|3|31|9
На|46|3|11|8
10|64|0|12|11
пропентев,|79|0|63|12
гопрчего|144|0|48|12
н|199|1|11|8
9|10|1|5|11
пролентев,|22|2|78|10
ЧТ0|82|0|19|12
СлОсООСтВОВедО|107|0|85|11
ПОЛу=|199|1|30|11
нение|10|0|30|11
в|46|3|6|8
кодуОозе|59|2|42|9
тредая|107|2|37|10
зепновых|151|1|48|11
Куль|205|1|24|11
ЗТр|1|0|26|25
38|34|3|12|8
Н,|52|0|24|13
ННЕ|83|2|48|21
оНоаЕ|145|1|54|11
ая|205|1|6|8
р|16|3|12|21
О|37|15|3|9
б|45|15|13|9
НОЙ|65|12|67|13
ноижнена|141|0|55|25
оаар|195|0|34|25
Н0Й|10|2|18|11
сВёНлЫ|34|1|37|11
ПО|77|0|12|12
08|95|0|18|12
центнера|120|2|48|11
Я|175|2|6|8
ВадовВо=|187|1|42|10
то|9|4|12|8
ебора|28|2|30|11
219695|64|1|37|11
мело|206|1|23|9
95|10|2|12|11
тедят|29|4|30|9
на|65|4|12|8
100|83|1|18|11
хоров|108|0|30|13
&|145|3|5|8
нетелей,|157|0|47|13
ВЫЛО|205|0|24|13
Жений|10|3|30|9
плене|47|2|30|9
проязводства:|84|1|77|12
&ерна|170|1|29|11
5|206|1|11|8
10|10|13|18|11
процента|35|12|103|14
‚|83|4|5|28
оахерхой|87|12|50|14
оЗёнты|145|11|36|12
=|187|16|6|3
108|199|11|23|13
чолота|10|28|36|9
-|53|30|6|3
120°|65|25|23|12
вяса|87|17|27|20
-|120|30|6|2
ТОЪ,яиц|132|24|43|13
ка|182|26|11|9
184|199|24|19|11
кроцента|10|2|48|12
&|65|3|6|8
пЛОНе|78|2|30|9
ПрОдчжи|115|2|42|11
ТОСУДЕротЕу|163|1|66|12
затяе|11|16|29|9
на|47|15|12|9
105|65|13|18|11
Порпеттов,|90|5|59|20
Ф0хООПОЙ|151|5|48|20
©5ёЖ|205|5|24|20
185|104|0|22|14
,мелока|126|0|43|14
-|175|0|6|8
14%,|188|1|22|13
Яил|11|3|18|9
На|35|3|12|8
156|53|0|18|11
поОдентев,|73|0|64|12
Иятилетного|140|0|65|12
пЛа|212|1|17|8
на|11|3|11|9
произведетва|29|0|73|12
ПрОЛУКлИЯ|11|1|55|9
®|72|1|6|8
%|84|0|6|9
‚ТоОда,|96|1|29|9
ЗВолотОй|26|0|44|12
иелОЛьЮ|76|2|43|10
И|124|2|7|8
леЕехНОй|137|0|49|12
Пвеняой|8|1|43|12
®|57|3|7|8
резнере|70|2|43|11
двухсот|119|1|43|12
рубд©ей|168|0|37|13
0й_0‹|86|1|23|10
(нкпяова|8|2|49|11
Василия|64|1|42|11
Махн|109|0|30|13
ло|138|0|17|11
-|156|5|4|3
Эя,|5|0|32|13
ду=|143|1|12|11
тВОИВлОВ|9|2|49|9
ЦОЛТОВСКОгО|63|0|67|10
068|138|0|23|10
За|8|1|12|11
уНполНение|27|2|61|10
задем|205|1|30|10
НиЯ|9|3|18|9
Н&|33|3|12|8
103|51|0|18|11
прОЦбнтОв|76|0|55|12
ПОЯ|137|2|18|10
ВЫЯСОКОй|162|1|43|9
Ка-|211|1|18|8
честве|9|3|36|9
расот,|46|0|41|20
внедревио|89|2|54|9
1АДС|181|1|29|10
Вокеный|9|16|5|8
оо|52|0|14|25
ная|90|0|24|25
Фучный|115|0|32|25
Ла|152|0|8|25
Па|173|0|14|25
ло|192|0|7|25
ай|219|0|20|25
ней|9|2|18|11
бокгалы|33|0|43|13
Карловекого|82|0|67|13
№|8|2|8|11
ТО,Похтавского|21|0|79|13
Фблиех-|113|1|43|11
а|9|1|12|11
обеоцечение|28|1|67|11
ВЫПОлЕения|101|2|61|9
ОЕр|169|0|23|12
едох|192|0|25|12
плана|9|3|30|9
[800Т|181|0|30|12
Ва|218|1|11|8
ТТ0-Т20|9|1|43|12
пропентов,|58|0|60|13
твейичение|119|0|62|13
прод8Во»|187|1|48|12
ОлИтеЛЬНОСТтИ|9|2|68|10
ТОтдО|83|2|30|10
Ня|119|2|12|8
2|138|0|6|10
ПронОБтовВ,|150|1|60|11
Пасттха|8|1|44|9
БВасялия|58|1|43|9
ФОоНяча,|107|0|41|10
ко038|8|3|25|8
"Укракна"|40|1|54|10
Городок-|100|0|49|11
Ва|8|1|12|8
внелгтенке|27|2|55|7
моханизеция|88|1|67|8
цВНтов,|8|0|50|11
В|50|0|6|16
ТОМ|64|2|18|7
ЧледЬ|89|2|30|7
ПВдгОтОВЫу|125|1|42|8
КОрШОВ|192|1|36|7
цОНТОЗ,|9|10|36|10
В|50|0|7|20
2Ой|61|0|21|20
НЛСае|83|12|35|8
НОНЕ|121|0|65|20
МАО|198|1|18|17
н|9|3|6|7
о|16|0|3|10
ховнае|21|0|37|10
на|60|0|15|9
0|83|0|11|9
пропентев,|95|0|65|10
пполенодества|162|0|66|10
оНнТ|9|3|31|7
на|46|2|11|7
1|64|0|12|9
процентев,|83|0|59|10
тосачего|144|0|48|10
и:|199|1|6|6
ЗТр|10|3|18|8
о|34|2|12|7
ч5,с|52|0|24|11
ие|83|2|14|8
ОНЕ|107|0|26|19
В|140|0|14|19
ТОЕНаИЮ|156|1|37|9
он|194|1|17|7
ТТр|10|0|18|20
По|34|0|12|20
аНс|47|0|29|20
АОНЛООРО|77|1|73|18
пентнерев,|132|0|65|20
секар|200|0|29|20
ной|10|2|18|8
свётлы|34|1|37|9
по|77|0|12|9
#+08|95|0|18|9
центрера|120|2|48|8
и|175|2|6|6
вялоБо-н|187|1|42|7
те|10|3|11|7
сбопа|28|2|30|8
2138695|64|1|37|8
мело|206|1|23|7
т|10|3|11|7
о|23|0|3|10
по|28|3|12|6
ЗВОВ|46|0|24|9
КИЛлоОгреМЕОвВ|77|2|67|8
На|151|2|11|6
коОрову|169|1|37|9
®|212|1|5|7
©5|10|1|12|9
телят-но|29|3|47|7
100|83|1|18|9
ковов|108|0|30|10
и|145|2|5|7
нетелей,|157|0|47|10
вЫО|206|1|23|7
ВаНии|10|2|30|7
БиОНО|47|2|30|7
происиодотво:|84|1|79|10
Зсрве|170|1|29|9
по|206|1|11|6
Т6|10|11|18|9
процепте,|35|0|53|28
сахеркой|90|0|47|28
озбкти|145|11|36|7
—|187|13|6|2
108|199|9|23|11
20|10|11|12|19
ВрО|31|25|28|2
Р|65|21|5|9
аОЛа|71|20|43|10
РЕ|120|24|6|2
Т|133|20|3|9
Т|145|20|4|9
лИн|152|20|23|10
на|182|21|11|8
ТА`|200|19|17|9
продента|10|1|48|11
Е|65|2|6|7
илнВ|78|2|30|7
Продакт|115|1|42|10
сОсТАОВО|163|0|48|19
СО|210|0|19|19
ПрОНТЬ|11|12|48|8
ТОа|65|10|18|9
пвопентав|90|1|55|19
озКатНОЙ,|146|1|54|19
еВК|206|9|23|9
1(08|44|0|14|11
мяся|59|0|30|11
-|96|0|6|8
125,жолока|108|0|61|11
9й_0:|86|1|23|8
вИча|7|0|24|10
,|30|0|5|10
ЗЯ|39|2|12|8
л;|137|0|6|7
тевнОлов|9|2|49|7
ПОЛтВВСсКОХгО|64|0|66|8
0С|138|1|5|7
вяча,|4|0|33|9
ОПхгалиро8®|40|0|53|9
КоЕ|101|1|11|7
ной|9|2|18|8
пОЙГгяЯЛлЫ|33|0|43|10
КаПиОБСКОГгО|82|0|67|10
№|8|1|7|9
ТО|21|0|12|10
Ложтавского|34|0|76|10
ФОло|113|0|24|10
-|143|2|13|7
За|8|1|13|9
обеаяечение|28|1|67|9
вВЫПОлЕОНниЯ|101|1|61|8
ОВг|169|0|23|10
ВдОЙ|194|0|23|9
ОЛИтеДьНОСтИ|9|2|67|8
ТрудВ|83|1|30|9
на|119|2|12|6
У|138|0|6|8
ПроЦентов|150|1|60|9
ТЛевВНогоО|8|1|49|7
ияхенера|63|1|49|8
код-|119|0|24|7
хо2а|8|3|24|7
"Укранна|40|0|53|11
Геродок-|100|0|49|11
ЦеНТОВ,|8|0|30|10
В|51|2|6|7
ТОМ|64|2|18|7
чЕОЛО|88|1|30|7
ПОДГОЛРЕКИ|125|1|61|8
НРНООЕ|192|0|36|7
ЦеНТОб:|9|10|36|9
О|51|12|6|7
л|58|12|17|8
тов|88|11|18|8
автолоение|107|11|66|9
на|180|11|11|7
100|198|1|18|16
моБ|9|2|18|7
в®|33|2|12|7
ТОоТИе|52|0|36|10
полегпих|94|1|49|7
хлЛес0ов,|149|0|41|10
ВЫСОБО|191|0|37|10
ремонт|89|2|36|8
сельскохозлис|131|0|73|8
ВОННЫХ|9|2|36|6
сСОедств|144|1|42|8
ва|193|0|11|7
о-|211|0|17|8
КО|34|2|11|7
4,|52|0|24|10
е|67|0|10|18
ПОНТНЕР|89|1|42|7
ООО|144|0|66|8
ЭР|9|0|18|20
ового-вбота|28|2|66|18
68059|101|1|30|17
центнеров,|138|1|54|19
сахер|199|10|29|9
‚ВадОвО-|187|1|41|7
ВениЮ|9|2|31|7
плана|46|2|30|6
пролеводстее:|83|1|73|9
Зерее|170|1|29|8
е|205|0|12|7
ТО|10|10|17|9
продепта|29|0|50|28
оехарвой|87|9|50|12
свёкди|145|9|36|9
—|187|13|6|2
ТЬ|199|8|22|11
мОО|10|22|36|7
ТаО|65|20|11|9
нноа|89|22|24|7
оТО|120|24|25|2
нна|154|21|21|9
ве|181|21|11|7
148°|199|19|18|9
проценте|10|2|48|9
&|64|2|7|7
пяяна|77|1|30|8
Продвий|114|1|42|9
соотОнНОСы|163|0|65|10
ПроцеНТе|10|12|48|8
В|65|10|5|9
рлОНО|71|10|12|9
оТОВ|106|0|38|20
сОхВООЙ|146|0|52|20
СВЁН|201|0|27|20
Нит|10|2|18|8
Не|35|2|12|7
156|53|0|18|9
пронент®Эв,|77|0|59|10
ПЯТНАОТН@РО|139|0|66|10
плё|212|1|16|9
На|10|2|12|6
проияБоОЛствВО|29|1|72|8
До|6|0|19|13
ХмелькиЦиод|24|0|75|13
области|100|0|46|13
ОеНсКОогОо|8|0|49|9
завода|64|1|35|8
стронис=|107|0|48|9
честве|9|2|36|7
рЕбот,|47|0|39|18
кнедсоние|87|1|56|7
РОЦИРОЛЕ|168|0|65|9
Е|200|0|12|18
НЙ|216|0|17|9
НО|9|12|36|7
ОНОооавы|51|0|50|20
АрРектой|126|1|30|17
800|168|9|5|8
рублейь|186|9|41|10
хо2а|8|3|24|7
"Укранна|40|0|53|11
гереодок-|100|0|49|11
ЦеНТеР,|8|0|30|10
В|51|2|6|7
ТОМ|64|2|18|7
ЧЕОЛО|88|1|30|7
ПОДГОВРЕКИ|125|1|61|8
НРНОНЕ|192|0|36|7
ЦеНТОб:|9|10|36|9
О|51|12|6|7
М|58|12|17|8
на|81|11|28|9
автолоение|108|11|65|9
на|180|11|11|7
100`|198|1|18|16
шоБ|9|2|18|7
н®|33|2|12|7
ТООТИе|52|0|36|10
полегпих|94|1|49|7
хлЛе00оВ,|145|0|45|10
НЫВОБО|192|0|36|10
НЯЧОСТЕ@НИНя|9|0|73|9
ремонт|89|2|36|8
сельскохао:|131|0|54|8
ЗлАСт-|187|0|35|8
ВОННЫХ|9|2|36|6
сСОедств|144|1|42|8
ва|193|0|11|7
х|211|0|5|8
КО|34|2|11|7
4,|52|0|24|10
е|67|0|7|18
ПОНТНЕВ|89|1|30|7
ООО|144|1|42|7
ое|204|0|6|7
ЭЕ|9|0|18|20
ового-вбога|28|2|66|18
68059|101|1|30|17
центнеров,|138|1|54|19
сахер|199|10|29|9
ВениЮ|9|2|31|7
плана|46|2|30|6
пролеводсте:|83|1|73|9
перее|170|1|29|8
е|205|0|12|7
Т6|10|10|17|9
процепта|29|0|57|28
оехарной|89|0|48|28
©вбкди|145|9|36|9
—|187|13|6|2
ГЬ|199|8|23|11
мОО|10|22|36|7
ТаО|59|20|24|9
аНОа|87|22|26|8
оТО|120|24|25|2
нна|154|21|21|9
ве|181|21|11|7
148|199|19|18|9
проценте|10|2|48|9
&|64|2|7|7
пячна|77|1|30|8
Продвий|114|1|42|9
соотодНо|163|0|65|10
с|211|0|4|18
Проценте|10|12|48|8
ВрлОНО|65|10|18|9
оТОВ|106|0|38|20
СОхВООЙ|151|0|48|20
СВЁН|201|0|27|20
ЦО|7|0|18|13
ХмельЕиЦиод|24|0|75|13
области|100|0|45|13
ОеНСсКоОгОо|8|0|49|9
завода|64|1|35|8
стронкс=|107|0|48|9
честве|9|2|36|7
рвбот,|45|0|41|18
внедрерие|87|1|56|7
респреле|147|0|50|18
ее|199|0|34|8
НЕ|9|12|36|7
ОНОооаны|50|0|51|20
АрРектОй|126|1|30|17
800|168|9|5|8
рубЖейь|186|9|41|10
СтрОИтТельноРо|9|1|79|8
хоза|8|3|24|7
